"partie","player","stratCulture","stratParcelle","stratOrdreIrrig","stratSeau.x","stratSeau.y","stratSeau"
153,"pluie","20-6",NA,NA,NA,NA,NA
154,"pluie","20-6",NA,NA,NA,NA,NA
155,"pluie","20-6",NA,NA,NA,NA,NA
156,"pluie","20-6",NA,NA,NA,NA,NA
157,"pluie","20-6",NA,NA,NA,NA,NA
158,"pluie","20-6",NA,NA,NA,NA,NA
159,"pluie","20-6",NA,NA,NA,NA,NA
160,"pluie","20-6",NA,NA,NA,NA,NA
161,"pluie","20-6",NA,NA,NA,NA,NA
162,"pluie","20-6",NA,NA,NA,NA,NA
163,"pluie","20-6",NA,NA,NA,NA,NA
164,"pluie","20-6",NA,NA,NA,NA,NA
165,"pluie","20-6",NA,NA,NA,NA,NA
166,"pluie","20-6",NA,NA,NA,NA,NA
167,"pluie","20-6",NA,NA,NA,NA,NA
168,"pluie","20-6",NA,NA,NA,NA,NA
169,"pluie","20-6",NA,NA,NA,NA,NA
170,"pluie","20-6",NA,NA,NA,NA,NA
171,"pluie","20-6",NA,NA,NA,NA,NA
172,"pluie","20-6",NA,NA,NA,NA,NA
173,"pluie","20-6",NA,NA,NA,NA,NA
174,"pluie","20-6",NA,NA,NA,NA,NA
175,"pluie","20-6",NA,NA,NA,NA,NA
176,"pluie","20-6",NA,NA,NA,NA,NA
177,"pluie","20-6",NA,NA,NA,NA,NA
178,"pluie","20-6",NA,NA,NA,NA,NA
179,"pluie","20-6",NA,NA,NA,NA,NA
180,"pluie","20-6",NA,NA,NA,NA,NA
181,"pluie","20-6",NA,NA,NA,NA,NA
182,"pluie","20-6",NA,NA,NA,NA,NA
183,"pluie","20-6",NA,NA,NA,NA,NA
184,"pluie","20-6",NA,NA,NA,NA,NA
185,"pluie","20-6",NA,NA,NA,NA,NA
186,"pluie","20-6",NA,NA,NA,NA,NA
187,"pluie","20-6",NA,NA,NA,NA,NA
188,"pluie","20-6",NA,NA,NA,NA,NA
189,"pluie","20-6",NA,NA,NA,NA,NA
190,"pluie","20-6",NA,NA,NA,NA,NA
191,"pluie","20-6",NA,NA,NA,NA,NA
192,"pluie","20-6",NA,NA,NA,NA,NA
193,"pluie","20-6",NA,NA,NA,NA,NA
194,"pluie","20-6",NA,NA,NA,NA,NA
195,"pluie","20-6",NA,NA,NA,NA,NA
196,"pluie","20-6",NA,NA,NA,NA,NA
197,"pluie","20-6",NA,NA,NA,NA,NA
198,"pluie","20-6",NA,NA,NA,NA,NA
199,"pluie","20-6",NA,NA,NA,NA,NA
200,"pluie","20-6",NA,NA,NA,NA,NA
201,"pluie","20-6",NA,NA,NA,NA,NA
202,"pluie","20-6",NA,NA,NA,NA,NA
203,"pluie","20-6",NA,NA,NA,NA,NA
204,"pluie","20-6",NA,NA,NA,NA,NA
205,"pluie","20-6",NA,NA,NA,NA,NA
206,"pluie","20-6",NA,NA,NA,NA,NA
207,"pluie","20-6",NA,NA,NA,NA,NA
208,"pluie","20-6",NA,NA,NA,NA,NA
209,"pluie","20-6",NA,NA,NA,NA,NA
210,"pluie","20-6",NA,NA,NA,NA,NA
211,"pluie","20-6",NA,NA,NA,NA,NA
212,"pluie","20-6",NA,NA,NA,NA,NA
213,"pluie","20-6",NA,NA,NA,NA,NA
214,"pluie","20-6",NA,NA,NA,NA,NA
215,"pluie","20-6",NA,NA,NA,NA,NA
216,"pluie","20-6",NA,NA,NA,NA,NA
217,"pluie","20-6",NA,NA,NA,NA,NA
218,"pluie","20-6",NA,NA,NA,NA,NA
219,"pluie","20-6",NA,NA,NA,NA,NA
220,"pluie","20-6",NA,NA,NA,NA,NA
221,"pluie","20-6",NA,NA,NA,NA,NA
222,"pluie","20-6",NA,NA,NA,NA,NA
223,"pluie","20-6",NA,NA,NA,NA,NA
224,"pluie","20-6",NA,NA,NA,NA,NA
225,"pluie","20-6",NA,NA,NA,NA,NA
226,"pluie","20-6",NA,NA,NA,NA,NA
227,"pluie","20-6",NA,NA,NA,NA,NA
228,"pluie","20-6",NA,NA,NA,NA,NA
229,"pluie","20-6",NA,NA,NA,NA,NA
230,"pluie","20-6",NA,NA,NA,NA,NA
231,"pluie","20-6",NA,NA,NA,NA,NA
232,"pluie","20-6",NA,NA,NA,NA,NA
233,"pluie","20-6",NA,NA,NA,NA,NA
234,"pluie","20-6",NA,NA,NA,NA,NA
235,"pluie","20-6",NA,NA,NA,NA,NA
236,"pluie","20-6",NA,NA,NA,NA,NA
237,"pluie","20-6",NA,NA,NA,NA,NA
238,"pluie","20-6",NA,NA,NA,NA,NA
239,"pluie","20-6",NA,NA,NA,NA,NA
240,"pluie","20-6",NA,NA,NA,NA,NA
241,"pluie","20-6",NA,NA,NA,NA,NA
242,"pluie","20-6",NA,NA,NA,NA,NA
243,"pluie","20-6",NA,NA,NA,NA,NA
244,"pluie","20-6",NA,NA,NA,NA,NA
245,"pluie","20-6",NA,NA,NA,NA,NA
246,"pluie","20-6",NA,NA,NA,NA,NA
247,"pluie","20-6",NA,NA,NA,NA,NA
248,"pluie","20-6",NA,NA,NA,NA,NA
249,"pluie","20-6",NA,NA,NA,NA,NA
250,"pluie","20-6",NA,NA,NA,NA,NA
251,"pluie","20-6",NA,NA,NA,NA,NA
252,"pluie","20-6",NA,NA,NA,NA,NA
253,"pluie","20-6",NA,NA,NA,NA,NA
254,"pluie","20-6",NA,NA,NA,NA,NA
255,"pluie","20-6",NA,NA,NA,NA,NA
256,"pluie","20-6",NA,NA,NA,NA,NA
257,"pluie","20-6",NA,NA,NA,NA,NA
258,"pluie","20-6",NA,NA,NA,NA,NA
259,"pluie","20-6",NA,NA,NA,NA,NA
260,"pluie","20-6",NA,NA,NA,NA,NA
261,"pluie","20-6",NA,NA,NA,NA,NA
262,"pluie","20-6",NA,NA,NA,NA,NA
263,"pluie","20-6",NA,NA,NA,NA,NA
264,"pluie","20-6",NA,NA,NA,NA,NA
265,"pluie","20-6",NA,NA,NA,NA,NA
266,"pluie","20-6",NA,NA,NA,NA,NA
267,"pluie","20-6",NA,NA,NA,NA,NA
268,"pluie","20-6",NA,NA,NA,NA,NA
269,"pluie","20-6",NA,NA,NA,NA,NA
270,"pluie","20-6",NA,NA,NA,NA,NA
271,"pluie","20-6",NA,NA,NA,NA,NA
272,"pluie","20-6",NA,NA,NA,NA,NA
273,"pluie","20-6",NA,NA,NA,NA,NA
274,"pluie","20-6",NA,NA,NA,NA,NA
275,"pluie","20-6",NA,NA,NA,NA,NA
276,"pluie","20-6",NA,NA,NA,NA,NA
277,"pluie","20-6",NA,NA,NA,NA,NA
278,"pluie","20-6",NA,NA,NA,NA,NA
279,"pluie","20-6",NA,NA,NA,NA,NA
280,"pluie","20-6",NA,NA,NA,NA,NA
281,"pluie","20-6",NA,NA,NA,NA,NA
282,"pluie","20-6",NA,NA,NA,NA,NA
283,"pluie","20-6",NA,NA,NA,NA,NA
284,"pluie","20-6",NA,NA,NA,NA,NA
285,"pluie","20-6",NA,NA,NA,NA,NA
286,"pluie","20-6",NA,NA,NA,NA,NA
287,"pluie","20-6",NA,NA,NA,NA,NA
288,"pluie","20-6",NA,NA,NA,NA,NA
289,"pluie","20-6",NA,NA,NA,NA,NA
290,"pluie","20-6",NA,NA,NA,NA,NA
291,"pluie","20-6",NA,NA,NA,NA,NA
292,"pluie","20-6",NA,NA,NA,NA,NA
293,"pluie","20-6",NA,NA,NA,NA,NA
294,"pluie","20-6",NA,NA,NA,NA,NA
295,"pluie","20-6",NA,NA,NA,NA,NA
296,"pluie","20-6",NA,NA,NA,NA,NA
297,"pluie","20-6",NA,NA,NA,NA,NA
298,"pluie","20-6",NA,NA,NA,NA,NA
299,"pluie","20-6",NA,NA,NA,NA,NA
300,"pluie","20-6",NA,NA,NA,NA,NA
301,"pluie","6-20",NA,NA,NA,NA,NA
302,"pluie","6-20",NA,NA,NA,NA,NA
303,"pluie","6-20",NA,NA,NA,NA,NA
304,"pluie","6-20",NA,NA,NA,NA,NA
305,"pluie","6-20",NA,NA,NA,NA,NA
306,"pluie","6-20",NA,NA,NA,NA,NA
307,"pluie","6-20",NA,NA,NA,NA,NA
308,"pluie","6-20",NA,NA,NA,NA,NA
309,"pluie","6-20",NA,NA,NA,NA,NA
310,"pluie","6-20",NA,NA,NA,NA,NA
311,"pluie","6-20",NA,NA,NA,NA,NA
312,"pluie","6-20",NA,NA,NA,NA,NA
313,"pluie","6-20",NA,NA,NA,NA,NA
314,"pluie","6-20",NA,NA,NA,NA,NA
315,"pluie","6-20",NA,NA,NA,NA,NA
316,"pluie","6-20",NA,NA,NA,NA,NA
317,"pluie","6-20",NA,NA,NA,NA,NA
318,"pluie","6-20",NA,NA,NA,NA,NA
319,"pluie","6-20",NA,NA,NA,NA,NA
320,"pluie","6-20",NA,NA,NA,NA,NA
321,"pluie","6-20",NA,NA,NA,NA,NA
322,"pluie","6-20",NA,NA,NA,NA,NA
323,"pluie","6-20",NA,NA,NA,NA,NA
324,"pluie","6-20",NA,NA,NA,NA,NA
325,"pluie","6-20",NA,NA,NA,NA,NA
326,"pluie","6-20",NA,NA,NA,NA,NA
327,"pluie","6-20",NA,NA,NA,NA,NA
328,"pluie","6-20",NA,NA,NA,NA,NA
329,"pluie","6-20",NA,NA,NA,NA,NA
330,"pluie","6-20",NA,NA,NA,NA,NA
331,"pluie","6-20",NA,NA,NA,NA,NA
332,"pluie","6-20",NA,NA,NA,NA,NA
333,"pluie","6-20",NA,NA,NA,NA,NA
334,"pluie","6-20",NA,NA,NA,NA,NA
335,"pluie","6-20",NA,NA,NA,NA,NA
336,"pluie","6-20",NA,NA,NA,NA,NA
337,"pluie","6-20",NA,NA,NA,NA,NA
338,"pluie","6-20",NA,NA,NA,NA,NA
339,"pluie","6-20",NA,NA,NA,NA,NA
340,"pluie","6-20",NA,NA,NA,NA,NA
341,"pluie","6-20",NA,NA,NA,NA,NA
342,"pluie","6-20",NA,NA,NA,NA,NA
343,"pluie","6-20",NA,NA,NA,NA,NA
344,"pluie","6-20",NA,NA,NA,NA,NA
345,"pluie","6-20",NA,NA,NA,NA,NA
346,"pluie","6-20",NA,NA,NA,NA,NA
347,"pluie","6-20",NA,NA,NA,NA,NA
348,"pluie","6-20",NA,NA,NA,NA,NA
349,"pluie","6-20",NA,NA,NA,NA,NA
350,"pluie","6-20",NA,NA,NA,NA,NA
351,"pluie","6-20",NA,NA,NA,NA,NA
352,"pluie","6-20",NA,NA,NA,NA,NA
353,"pluie","6-20",NA,NA,NA,NA,NA
354,"pluie","6-20",NA,NA,NA,NA,NA
355,"pluie","6-20",NA,NA,NA,NA,NA
356,"pluie","6-20",NA,NA,NA,NA,NA
357,"pluie","6-20",NA,NA,NA,NA,NA
358,"pluie","6-20",NA,NA,NA,NA,NA
359,"pluie","6-20",NA,NA,NA,NA,NA
360,"pluie","6-20",NA,NA,NA,NA,NA
361,"pluie","6-20",NA,NA,NA,NA,NA
362,"pluie","6-20",NA,NA,NA,NA,NA
363,"pluie","6-20",NA,NA,NA,NA,NA
364,"pluie","6-20",NA,NA,NA,NA,NA
365,"pluie","6-20",NA,NA,NA,NA,NA
366,"pluie","6-20",NA,NA,NA,NA,NA
367,"pluie","6-20",NA,NA,NA,NA,NA
368,"pluie","6-20",NA,NA,NA,NA,NA
369,"pluie","6-20",NA,NA,NA,NA,NA
370,"pluie","6-20",NA,NA,NA,NA,NA
371,"pluie","6-20",NA,NA,NA,NA,NA
372,"pluie","6-20",NA,NA,NA,NA,NA
373,"pluie","6-20",NA,NA,NA,NA,NA
374,"pluie","6-20",NA,NA,NA,NA,NA
375,"pluie","6-20",NA,NA,NA,NA,NA
376,"pluie","6-20",NA,NA,NA,NA,NA
377,"pluie","6-20",NA,NA,NA,NA,NA
378,"pluie","6-20",NA,NA,NA,NA,NA
379,"pluie","6-20",NA,NA,NA,NA,NA
380,"pluie","6-20",NA,NA,NA,NA,NA
381,"pluie","6-20",NA,NA,NA,NA,NA
382,"pluie","6-20",NA,NA,NA,NA,NA
383,"pluie","6-20",NA,NA,NA,NA,NA
384,"pluie","6-20",NA,NA,NA,NA,NA
385,"pluie","6-20",NA,NA,NA,NA,NA
386,"pluie","6-20",NA,NA,NA,NA,NA
387,"pluie","6-20",NA,NA,NA,NA,NA
388,"pluie","6-20",NA,NA,NA,NA,NA
389,"pluie","6-20",NA,NA,NA,NA,NA
390,"pluie","6-20",NA,NA,NA,NA,NA
391,"pluie","6-20",NA,NA,NA,NA,NA
392,"pluie","6-20",NA,NA,NA,NA,NA
393,"pluie","6-20",NA,NA,NA,NA,NA
394,"pluie","6-20",NA,NA,NA,NA,NA
395,"pluie","6-20",NA,NA,NA,NA,NA
396,"pluie","6-20",NA,NA,NA,NA,NA
397,"pluie","6-20",NA,NA,NA,NA,NA
398,"pluie","6-20",NA,NA,NA,NA,NA
399,"pluie","6-20",NA,NA,NA,NA,NA
400,"pluie","6-20",NA,NA,NA,NA,NA
401,"pluie","6-20",NA,NA,NA,NA,NA
402,"pluie","6-20",NA,NA,NA,NA,NA
403,"pluie","6-20",NA,NA,NA,NA,NA
404,"pluie","6-20",NA,NA,NA,NA,NA
405,"pluie","6-20",NA,NA,NA,NA,NA
406,"pluie","6-20",NA,NA,NA,NA,NA
407,"pluie","6-20",NA,NA,NA,NA,NA
408,"pluie","6-20",NA,NA,NA,NA,NA
409,"pluie","6-20",NA,NA,NA,NA,NA
410,"pluie","6-20",NA,NA,NA,NA,NA
411,"pluie","6-20",NA,NA,NA,NA,NA
412,"pluie","6-20",NA,NA,NA,NA,NA
413,"pluie","6-20",NA,NA,NA,NA,NA
414,"pluie","6-20",NA,NA,NA,NA,NA
415,"pluie","6-20",NA,NA,NA,NA,NA
416,"pluie","6-20",NA,NA,NA,NA,NA
417,"pluie","6-20",NA,NA,NA,NA,NA
418,"pluie","6-20",NA,NA,NA,NA,NA
419,"pluie","6-20",NA,NA,NA,NA,NA
420,"pluie","6-20",NA,NA,NA,NA,NA
421,"pluie","6-20",NA,NA,NA,NA,NA
422,"pluie","6-20",NA,NA,NA,NA,NA
423,"pluie","6-20",NA,NA,NA,NA,NA
424,"pluie","6-20",NA,NA,NA,NA,NA
425,"pluie","6-20",NA,NA,NA,NA,NA
426,"pluie","6-20",NA,NA,NA,NA,NA
427,"pluie","6-20",NA,NA,NA,NA,NA
428,"pluie","6-20",NA,NA,NA,NA,NA
429,"pluie","6-20",NA,NA,NA,NA,NA
430,"pluie","6-20",NA,NA,NA,NA,NA
431,"pluie","6-20",NA,NA,NA,NA,NA
432,"pluie","6-20",NA,NA,NA,NA,NA
433,"pluie","6-20",NA,NA,NA,NA,NA
434,"pluie","6-20",NA,NA,NA,NA,NA
435,"pluie","6-20",NA,NA,NA,NA,NA
436,"pluie","6-20",NA,NA,NA,NA,NA
437,"pluie","6-20",NA,NA,NA,NA,NA
438,"pluie","6-20",NA,NA,NA,NA,NA
439,"pluie","6-20",NA,NA,NA,NA,NA
440,"pluie","6-20",NA,NA,NA,NA,NA
441,"pluie","6-20",NA,NA,NA,NA,NA
442,"pluie","6-20",NA,NA,NA,NA,NA
443,"pluie","6-20",NA,NA,NA,NA,NA
444,"pluie","6-20",NA,NA,NA,NA,NA
445,"pluie","6-20",NA,NA,NA,NA,NA
446,"pluie","6-20",NA,NA,NA,NA,NA
447,"pluie","6-20",NA,NA,NA,NA,NA
448,"pluie","6-20",NA,NA,NA,NA,NA
449,"pluie","6-20",NA,NA,NA,NA,NA
450,"pluie","6-20",NA,NA,NA,NA,NA
451,"pluie","6-20",NA,NA,NA,NA,NA
452,"pluie","6-20",NA,NA,NA,NA,NA
453,"pluie","6-20",NA,NA,NA,NA,NA
454,"pluie","6-20",NA,NA,NA,NA,NA
455,"pluie","6-20",NA,NA,NA,NA,NA
456,"pluie","6-20",NA,NA,NA,NA,NA
457,"pluie","6-20",NA,NA,NA,NA,NA
458,"pluie","6-20",NA,NA,NA,NA,NA
459,"pluie","6-20",NA,NA,NA,NA,NA
460,"pluie","6-20",NA,NA,NA,NA,NA
461,"pluie","6-20",NA,NA,NA,NA,NA
462,"pluie","6-20",NA,NA,NA,NA,NA
463,"pluie","6-20",NA,NA,NA,NA,NA
464,"pluie","6-20",NA,NA,NA,NA,NA
465,"pluie","6-20",NA,NA,NA,NA,NA
466,"pluie","6-20",NA,NA,NA,NA,NA
467,"pluie","6-20",NA,NA,NA,NA,NA
468,"pluie","6-20",NA,NA,NA,NA,NA
469,"pluie","6-20",NA,NA,NA,NA,NA
470,"pluie","6-20",NA,NA,NA,NA,NA
471,"pluie","6-20",NA,NA,NA,NA,NA
472,"pluie","6-20",NA,NA,NA,NA,NA
473,"pluie","6-20",NA,NA,NA,NA,NA
474,"pluie","6-20",NA,NA,NA,NA,NA
475,"pluie","6-20",NA,NA,NA,NA,NA
476,"pluie","6-20",NA,NA,NA,NA,NA
477,"pluie","6-20",NA,NA,NA,NA,NA
478,"pluie","6-20",NA,NA,NA,NA,NA
479,"pluie","6-20",NA,NA,NA,NA,NA
480,"pluie","6-20",NA,NA,NA,NA,NA
481,"pluie","6-20",NA,NA,NA,NA,NA
482,"pluie","6-20",NA,NA,NA,NA,NA
483,"pluie","6-20",NA,NA,NA,NA,NA
484,"pluie","6-20",NA,NA,NA,NA,NA
485,"pluie","6-20",NA,NA,NA,NA,NA
486,"pluie","6-20",NA,NA,NA,NA,NA
487,"pluie","6-20",NA,NA,NA,NA,NA
488,"pluie","6-20",NA,NA,NA,NA,NA
489,"pluie","6-20",NA,NA,NA,NA,NA
490,"pluie","6-20",NA,NA,NA,NA,NA
491,"pluie","6-20",NA,NA,NA,NA,NA
492,"pluie","6-20",NA,NA,NA,NA,NA
493,"pluie","6-20",NA,NA,NA,NA,NA
494,"pluie","6-20",NA,NA,NA,NA,NA
495,"pluie","6-20",NA,NA,NA,NA,NA
496,"pluie","6-20",NA,NA,NA,NA,NA
497,"pluie","6-20",NA,NA,NA,NA,NA
498,"pluie","6-20",NA,NA,NA,NA,NA
499,"pluie","6-20",NA,NA,NA,NA,NA
500,"pluie","6-20",NA,NA,NA,NA,NA
501,"pluie","6-20",NA,NA,NA,NA,NA
502,"pluie","6-20",NA,NA,NA,NA,NA
503,"pluie","6-20",NA,NA,NA,NA,NA
504,"pluie","6-20",NA,NA,NA,NA,NA
505,"pluie","6-20",NA,NA,NA,NA,NA
506,"pluie","6-20",NA,NA,NA,NA,NA
507,"pluie","6-20",NA,NA,NA,NA,NA
508,"pluie","6-20",NA,NA,NA,NA,NA
509,"pluie","6-20",NA,NA,NA,NA,NA
510,"pluie","6-20",NA,NA,NA,NA,NA
511,"pluie","6-20",NA,NA,NA,NA,NA
512,"pluie","6-20",NA,NA,NA,NA,NA
513,"pluie","6-20",NA,NA,NA,NA,NA
514,"pluie","6-20",NA,NA,NA,NA,NA
515,"pluie","6-20",NA,NA,NA,NA,NA
516,"pluie","6-20",NA,NA,NA,NA,NA
517,"pluie","6-20",NA,NA,NA,NA,NA
518,"pluie","6-20",NA,NA,NA,NA,NA
519,"pluie","6-20",NA,NA,NA,NA,NA
520,"pluie","6-20",NA,NA,NA,NA,NA
521,"pluie","6-20",NA,NA,NA,NA,NA
522,"pluie","6-20",NA,NA,NA,NA,NA
523,"pluie","6-20",NA,NA,NA,NA,NA
524,"pluie","6-20",NA,NA,NA,NA,NA
525,"pluie","6-20",NA,NA,NA,NA,NA
526,"pluie","6-20",NA,NA,NA,NA,NA
527,"pluie","6-20",NA,NA,NA,NA,NA
528,"pluie","6-20",NA,NA,NA,NA,NA
529,"pluie","6-20",NA,NA,NA,NA,NA
530,"pluie","6-20",NA,NA,NA,NA,NA
531,"pluie","6-20",NA,NA,NA,NA,NA
532,"pluie","6-20",NA,NA,NA,NA,NA
533,"pluie","6-20",NA,NA,NA,NA,NA
534,"pluie","6-20",NA,NA,NA,NA,NA
535,"pluie","6-20",NA,NA,NA,NA,NA
536,"pluie","6-20",NA,NA,NA,NA,NA
537,"pluie","6-20",NA,NA,NA,NA,NA
538,"pluie","6-20",NA,NA,NA,NA,NA
539,"pluie","6-20",NA,NA,NA,NA,NA
540,"pluie","6-20",NA,NA,NA,NA,NA
541,"pluie","6-20",NA,NA,NA,NA,NA
542,"pluie","6-20",NA,NA,NA,NA,NA
543,"pluie","6-20",NA,NA,NA,NA,NA
544,"pluie","6-20",NA,NA,NA,NA,NA
545,"pluie","6-20",NA,NA,NA,NA,NA
546,"pluie","6-20",NA,NA,NA,NA,NA
547,"pluie","6-20",NA,NA,NA,NA,NA
548,"pluie","6-20",NA,NA,NA,NA,NA
549,"pluie","6-20",NA,NA,NA,NA,NA
550,"pluie","6-20",NA,NA,NA,NA,NA
551,"pluie","6-20",NA,NA,NA,NA,NA
552,"pluie","6-20",NA,NA,NA,NA,NA
553,"pluie","6-20",NA,NA,NA,NA,NA
554,"pluie","6-20",NA,NA,NA,NA,NA
555,"pluie","6-20",NA,NA,NA,NA,NA
556,"pluie","6-20",NA,NA,NA,NA,NA
557,"pluie","6-20",NA,NA,NA,NA,NA
558,"pluie","6-20",NA,NA,NA,NA,NA
559,"pluie","6-20",NA,NA,NA,NA,NA
560,"pluie","6-20",NA,NA,NA,NA,NA
561,"pluie","6-20",NA,NA,NA,NA,NA
562,"pluie","6-20",NA,NA,NA,NA,NA
563,"pluie","6-20",NA,NA,NA,NA,NA
564,"pluie","6-20",NA,NA,NA,NA,NA
565,"pluie","6-20",NA,NA,NA,NA,NA
566,"pluie","6-20",NA,NA,NA,NA,NA
567,"pluie","6-20",NA,NA,NA,NA,NA
568,"pluie","6-20",NA,NA,NA,NA,NA
569,"pluie","6-20",NA,NA,NA,NA,NA
570,"pluie","6-20",NA,NA,NA,NA,NA
571,"pluie","6-20",NA,NA,NA,NA,NA
572,"pluie","6-20",NA,NA,NA,NA,NA
573,"pluie","6-20",NA,NA,NA,NA,NA
574,"pluie","6-20",NA,NA,NA,NA,NA
575,"pluie","6-20",NA,NA,NA,NA,NA
576,"pluie","6-20",NA,NA,NA,NA,NA
577,"pluie","6-20",NA,NA,NA,NA,NA
578,"pluie","6-20",NA,NA,NA,NA,NA
579,"pluie","6-20",NA,NA,NA,NA,NA
580,"pluie","6-20",NA,NA,NA,NA,NA
581,"pluie","6-20",NA,NA,NA,NA,NA
582,"pluie","6-20",NA,NA,NA,NA,NA
583,"pluie","6-20",NA,NA,NA,NA,NA
584,"pluie","6-20",NA,NA,NA,NA,NA
585,"pluie","6-20",NA,NA,NA,NA,NA
586,"pluie","6-20",NA,NA,NA,NA,NA
587,"pluie","6-20",NA,NA,NA,NA,NA
588,"pluie","6-20",NA,NA,NA,NA,NA
589,"pluie","6-20",NA,NA,NA,NA,NA
590,"pluie","6-20",NA,NA,NA,NA,NA
591,"pluie","6-20",NA,NA,NA,NA,NA
592,"pluie","6-20",NA,NA,NA,NA,NA
593,"pluie","6-20",NA,NA,NA,NA,NA
594,"pluie","6-20",NA,NA,NA,NA,NA
595,"pluie","6-20",NA,NA,NA,NA,NA
596,"pluie","6-20",NA,NA,NA,NA,NA
597,"pluie","6-20",NA,NA,NA,NA,NA
598,"pluie","6-20",NA,NA,NA,NA,NA
599,"pluie","6-20",NA,NA,NA,NA,NA
600,"pluie","6-20",NA,NA,NA,NA,NA
601,"pluie","0-26",NA,NA,NA,NA,NA
602,"pluie","0-26",NA,NA,NA,NA,NA
603,"pluie","0-26",NA,NA,NA,NA,NA
604,"pluie","0-26",NA,NA,NA,NA,NA
605,"pluie","0-26",NA,NA,NA,NA,NA
606,"pluie","0-26",NA,NA,NA,NA,NA
607,"pluie","0-26",NA,NA,NA,NA,NA
608,"pluie","0-26",NA,NA,NA,NA,NA
609,"pluie","0-26",NA,NA,NA,NA,NA
610,"pluie","0-26",NA,NA,NA,NA,NA
611,"pluie","0-26",NA,NA,NA,NA,NA
612,"pluie","0-26",NA,NA,NA,NA,NA
613,"pluie","0-26",NA,NA,NA,NA,NA
614,"pluie","0-26",NA,NA,NA,NA,NA
615,"pluie","0-26",NA,NA,NA,NA,NA
616,"pluie","0-26",NA,NA,NA,NA,NA
617,"pluie","0-26",NA,NA,NA,NA,NA
618,"pluie","0-26",NA,NA,NA,NA,NA
619,"pluie","0-26",NA,NA,NA,NA,NA
620,"pluie","0-26",NA,NA,NA,NA,NA
621,"pluie","0-26",NA,NA,NA,NA,NA
622,"pluie","0-26",NA,NA,NA,NA,NA
623,"pluie","0-26",NA,NA,NA,NA,NA
624,"pluie","0-26",NA,NA,NA,NA,NA
625,"pluie","0-26",NA,NA,NA,NA,NA
626,"pluie","0-26",NA,NA,NA,NA,NA
627,"pluie","0-26",NA,NA,NA,NA,NA
628,"pluie","0-26",NA,NA,NA,NA,NA
629,"pluie","0-26",NA,NA,NA,NA,NA
630,"pluie","0-26",NA,NA,NA,NA,NA
631,"pluie","0-26",NA,NA,NA,NA,NA
632,"pluie","0-26",NA,NA,NA,NA,NA
633,"pluie","0-26",NA,NA,NA,NA,NA
634,"pluie","0-26",NA,NA,NA,NA,NA
635,"pluie","0-26",NA,NA,NA,NA,NA
636,"pluie","0-26",NA,NA,NA,NA,NA
637,"pluie","0-26",NA,NA,NA,NA,NA
638,"pluie","0-26",NA,NA,NA,NA,NA
639,"pluie","0-26",NA,NA,NA,NA,NA
640,"pluie","0-26",NA,NA,NA,NA,NA
641,"pluie","0-26",NA,NA,NA,NA,NA
642,"pluie","0-26",NA,NA,NA,NA,NA
643,"pluie","0-26",NA,NA,NA,NA,NA
644,"pluie","0-26",NA,NA,NA,NA,NA
645,"pluie","0-26",NA,NA,NA,NA,NA
646,"pluie","0-26",NA,NA,NA,NA,NA
647,"pluie","0-26",NA,NA,NA,NA,NA
648,"pluie","0-26",NA,NA,NA,NA,NA
649,"pluie","0-26",NA,NA,NA,NA,NA
650,"pluie","0-26",NA,NA,NA,NA,NA
651,"pluie","0-26",NA,NA,NA,NA,NA
652,"pluie","0-26",NA,NA,NA,NA,NA
653,"pluie","0-26",NA,NA,NA,NA,NA
654,"pluie","0-26",NA,NA,NA,NA,NA
655,"pluie","0-26",NA,NA,NA,NA,NA
656,"pluie","0-26",NA,NA,NA,NA,NA
657,"pluie","0-26",NA,NA,NA,NA,NA
658,"pluie","0-26",NA,NA,NA,NA,NA
659,"pluie","0-26",NA,NA,NA,NA,NA
660,"pluie","0-26",NA,NA,NA,NA,NA
661,"pluie","0-26",NA,NA,NA,NA,NA
662,"pluie","0-26",NA,NA,NA,NA,NA
663,"pluie","0-26",NA,NA,NA,NA,NA
664,"pluie","0-26",NA,NA,NA,NA,NA
665,"pluie","0-26",NA,NA,NA,NA,NA
666,"pluie","0-26",NA,NA,NA,NA,NA
667,"pluie","0-26",NA,NA,NA,NA,NA
668,"pluie","0-26",NA,NA,NA,NA,NA
669,"pluie","0-26",NA,NA,NA,NA,NA
670,"pluie","0-26",NA,NA,NA,NA,NA
671,"pluie","0-26",NA,NA,NA,NA,NA
672,"pluie","0-26",NA,NA,NA,NA,NA
673,"pluie","0-26",NA,NA,NA,NA,NA
674,"pluie","0-26",NA,NA,NA,NA,NA
675,"pluie","0-26",NA,NA,NA,NA,NA
676,"pluie","0-26",NA,NA,NA,NA,NA
677,"pluie","0-26",NA,NA,NA,NA,NA
678,"pluie","0-26",NA,NA,NA,NA,NA
679,"pluie","0-26",NA,NA,NA,NA,NA
680,"pluie","0-26",NA,NA,NA,NA,NA
681,"pluie","0-26",NA,NA,NA,NA,NA
682,"pluie","0-26",NA,NA,NA,NA,NA
683,"pluie","0-26",NA,NA,NA,NA,NA
684,"pluie","0-26",NA,NA,NA,NA,NA
685,"pluie","0-26",NA,NA,NA,NA,NA
686,"pluie","0-26",NA,NA,NA,NA,NA
687,"pluie","0-26",NA,NA,NA,NA,NA
688,"pluie","0-26",NA,NA,NA,NA,NA
